ID,FARE
300,76.08583333333333
301,550.055
302,39.27
303,39.18
304,422.3
305,48.65907975460123
306,93.91882352941172
307,33.35135135135134
308,196.5164285714286
309,29.590273972602706
310,67.24
311,897.98
312,1275.4666666666667
313,289.6
314,547.5820833333333
315,521.86
316,270.466
317,448.61476190476196
318,34.26999999999999
319,68.05
320,80.38
321,47.98588235294118
322,848.8269387755101
323,51.81
324,528.1616883116884
325,43.376
326,277.7844999999999
327,32.65
328,944.8833333333336
329,34.968802083333365
330,31.832352941176477
331,927.6609090909095
332,497.8085714285713
333,69.56625
334,41.32
335,68.42
336,65.235
337,36.84
338,33.69007905138346
339,339.7
340,317.36
341,649.2379032258067
342,50.705
343,60.16
344,65.2525
345,76.83083333333333
346,407.2223076923077
347,71.32
348,260.73
349,704.68
350,515.4300000000001
351,333.75
352,28.167500000000004
353,34.27
354,32.61931818181818
355,45.92
356,76.6513793103448
357,49.155714285714254
358,45.45016042780754
359,33.77346153846153
360,1004.5608333333333
361,493.67
362,32.1
363,36.65
364,49.70416666666666
365,195.24
366,35.66
367,454.5
368,455.37076923076916
369,830.3933333333334
370,61.74
371,310.12
372,381.01642857142855
373,38.75
374,592.69
375,36.059999999999995
376,819.8373913043478
377,169.85999999999999
378,45.63
379,50.51
380,74.43199999999999
381,56.15
382,63.33
383,217.91
384,66.73972222222223
385,29.316363636363633
386,71.58533333333327
387,292.1
388,64.19
389,30.34
390,53.14312499999999
391,40.52434782608696
392,39.3809009009009
393,30.37
394,47.06
395,505.12699999999995
396,181.48
397,48.09
398,91.05
399,67.77
400,350.67555555555555
401,308.64619047619044
402,523.8333333333334
403,1174.8866666666665
404,62.03
405,65.41451612903222
406,233.73375
407,36.0505
408,57.1
409,367.6
410,518.15
411,70.63666666666666
412,396.49666666666667
413,33.69005405405411
414,27.47
415,40.83
416,30.88
417,171.85
418,32.10500000000001
419,64.71
420,48.68666666666667
421,359.5210000000001
422,35.41444444444445
423,789.55
424,75.33
425,28.11
426,525.21
427,58.8
428,34.12
429,278.7545360824742
430,798.86
431,48.269999999999996
432,1024.04
433,185.95
434,38.85285714285714
435,502.90647058823527
436,675.65
437,59.96
438,51.01384615384615
439,36.05
440,322.82363636363635
441,64.17666666666665
442,405.63
443,450.85
444,580.326
445,411.44
446,66.01874999999997
447,50.83285714285715
448,36.091333333333296
449,506.46612244897955
450,53.38
451,39.78111111111111
452,420.99
453,31.356363636363632
454,183.16
455,44.83
456,29.230000000000004
457,44.14000000000001
458,204.493
459,39.260000000000005
460,58.59749999999999
461,50.938717948717944
462,39.57999999999996
463,606.5047058823526
464,364.36999999999995
465,480.60119999999995
466,200.9210204081632
467,102.04882352941179
468,338.03333333333336
469,59.080000000000005
470,44.32
471,68.89
472,312.02
473,34.29
474,43.81
475,458.76
476,65.9425
477,584.09
478,33.54903448275863
479,75.088
480,34.86
481,466.7961111111111
482,79.44809523809523
483,534.16
484,43.24978021978019
485,69.61833333333334
486,33.38
487,43.930000000000014
488,373.15
489,267.04800000000006
490,67.75
491,64.64
492,72.65999999999998
493,31.116760563380275
494,437.64500000000004
495,34.128888888888895
496,238.60666666666665
497,36.15
498,36.83
499,43.43
500,68.92204918032776
501,452.28
502,531.92
503,64.64625
504,56.16
505,69.97
506,84.31999999999996
507,695.1953846153847
508,39.18
509,533.17
510,541.3866666666667
511,42.025000000000006
512,287.43
513,299.68210526315784
514,30.018
515,505.38800000000003
516,986.4350649350645
517,53.123636363636365
518,391.15
519,50.62
520,581.7405555555556
521,564.0233333333334
522,50.41663865546227
523,464.84
524,526.56
525,33.762826086956515
526,42.63999999999999
527,36.50535714285713
528,253.10411764705879
529,44.32
530,44.32447761194032
531,67.62
532,516.17
533,45.71
534,395.25
535,58.572
536,42.85
537,350.22499999999997
538,41.17
539,53.50426605504585
540,624.04
541,41.99
542,100.14692857142859
543,71.54142857142858
544,542.4018181818182
545,285.27
546,87.30705882352942
547,32.092727272727274
548,315.9875
549,800.1085714285716
550,54.34628571428574
551,31.39
552,46.910000000000004
553,36.78111111111111
554,43.04749999999998
555,498.78
556,32.662
557,254.50933333333336
558,60.081376146789
559,58.43
560,202.43421052631584
561,38.64694444444445
562,35.624565217391336
563,41.24
564,63.33
565,41.37
566,76.15
567,57.96521739130433
568,32.025
569,96.16799999999999
570,60.568571428571424
571,33.78030952380964
572,40.66
573,37.89
574,93.42
575,481.45
576,38.64
577,40.39
578,57.076666666666654
579,42.79999999999999
580,712.72
581,33.35666666666666
582,59.57227272727273
583,543.28
584,463.04
585,376.34
586,52.92
587,849.1899999999999
588,424.3821276595742
589,35.66
590,78.43555555555555
591,776.11
592,46.32
593,41.37
594,32.90171052631583
595,33.0785
596,793.1641666666663
597,62.203333333333326
598,1007.6814285714287
599,34.24258064516129
600,516.64
601,471.13
602,32.181428571428576
603,74.6857142857143
604,913.04
605,81.0
606,501.57411764705876
607,335.28
608,47.33
609,25.9
610,187.52
611,439.1499999999999
612,62.113723849372334
613,40.7025
614,38.28
615,32.11015306122445
616,143.95499999999998
617,324.39
618,39.65
619,252.77708333333337
620,272.49333333333334
621,35.13
622,1042.1256278026895
623,561.0150000000001
624,31.54858757062145
625,63.73000000000001
626,600.7573584905659
627,211.66
628,546.6833333333333
629,523.7
630,33.84
631,88.6972222222222
632,430.1069230769232
633,40.905
634,44.2
635,705.9578947368419
636,44.6
637,864.5950000000004
638,71.9634939759036
639,214.44222222222223
640,61.60666666666666
641,28.70965346534653
642,51.81
643,94.75
644,216.12923076923076
645,380.41
646,57.17
647,49.75
648,48.277499999999996
649,84.75
650,696.5550000000001
651,367.24
652,56.32323529411769
653,51.799999999999976
654,304.01235294117646
655,49.36
656,54.0
657,34.311818181818175
658,456.7
659,63.461428571428556
660,960.8242857142857
661,730.25
662,28.908043478260858
663,264.3175
664,220.035
665,61.21
666,42.847500000000004
667,246.66
668,76.19
669,148.89
670,50.23812499999993
671,454.50533333333334
672,804.3662962962962
673,32.51
674,765.79
675,26.54299999999997
676,42.59
677,261.10461538461544
678,825.1379999999999
679,45.400000000000006
680,581.6
681,339.0717647058823
682,474.99
683,30.40025974025972
684,641.85
685,235.33
686,307.86
687,678.9790909090909
688,35.769999999999996
689,177.32
690,600.73125
691,497.01000000000016
692,58.41
693,45.10333333333333
694,379.45583333333315
695,836.67
696,28.656666666666663
697,59.48
698,267.31
699,54.38
700,51.35999999999999
701,65.32999999999998
702,453.30289473684206
703,568.9208333333332
704,46.81
705,610.985
706,67.8367142857142
707,55.622857142857136
708,32.92999999999993
709,71.82
710,33.76941176470588
711,466.257037037037
712,38.51
713,40.649090909090894
714,39.01872340425533
715,32.11000000000001
716,54.850000000000016
717,34.309999999999995
718,63.73000000000001
719,43.763548387096776
720,467.0920634920635
721,409.6960000000001
722,322.29875
723,89.28291390728471
724,296.58
725,98.4127272727273
726,44.97
727,55.68533333333334
728,432.5036842105261
729,153.86272727272726
730,36.3
731,381.01642857142855
732,896.0234433962263
733,32.721195652174146
734,249.52
735,530.6467741935483
736,36.8
737,67.80312500000001
738,562.6477777777777
739,76.51
740,527.4125675675676
741,45.37
742,582.195
743,60.41285714285715
744,35.614133333333285
745,34.07999999999999
746,660.03
747,23.47
748,553.6
749,38.15
750,46.40857142857143
751,63.258500000000005
752,176.84444444444443
753,75.69428571428574
754,806.52
755,575.6175
756,41.54
757,64.07
758,40.86
759,45.37521739130435
760,379.44
761,552.1266666666667
762,599.4026666666667
763,45.67
764,46.81
765,664.3717647058824
766,75.56
767,33.26
768,912.2149999999999
769,50.01444444444445
770,490.83088050314404
771,101.65470588235291
772,329.73
773,604.3693749999999
774,37.76
775,344.06750000000005
776,35.77
777,59.86
778,63.330000000000005
779,32.57
780,76.19
781,488.6
782,59.10513513513514
783,33.17249999999999
784,368.56
785,199.47
786,36.11285714285714
787,92.37166666666667
788,62.61658536585363
789,124.14979041916165
790,581.3918749999999
791,70.7
792,277.33
793,34.435
794,37.18
795,39.85
796,209.32
797,68.06333333333333
798,34.32714285714286
799,260.716
800,54.23
801,317.23
802,258.95375
803,27.762352941176466
804,829.38
805,49.78384615384614
806,35.58
807,69.9
808,45.785
809,76.17
810,38.515407407407416
811,471.61
812,627.81
813,37.95
814,1230.9
815,502.90647058823527
816,32.20125
817,707.53
818,593.203
819,172.8675
820,307.816
821,810.5343750000003
822,80.21893617021277
823,546.895
824,92.67666666666666
825,466.77
826,30.24
827,72.88074074074078
828,75.45
829,47.84
830,53.78
831,57.88
832,43.38999999999999
833,320.53846153846155
834,53.51833333333334
835,659.58
836,70.7
837,1086.84
838,73.16000000000001
839,41.96
840,265.23
841,34.79
842,59.76
843,360.945
844,313.6
845,778.78
846,31.78423197492168
847,65.9425
848,45.85
849,82.05
850,588.06
851,56.13
852,700.29
853,68.53727272727272
854,696.8360000000001
855,65.8
856,80.42
857,331.5233333333333
858,83.21333333333332
859,306.5
860,213.33410958904102
861,289.48857142857156
862,568.1842857142857
863,420.86857142857144
864,58.617000000000004
865,32.95
866,32.90171052631583
867,84.78823529411764
868,341.2076923076923
869,32.54188679245285
870,646.67
871,45.925
872,34.35
873,283.598125
874,292.46500000000003
875,69.26
876,26.36183673469389
877,42.53
878,489.42428571428576
879,52.48439999999997
880,54.38
881,33.973888888888894
882,46.785185185185156
883,50.07873015873017
884,192.10500000000002
885,389.52
886,31.17780701754388
887,36.84127272727272
888,246.69630769230767
889,63.84
890,53.7550980392157
891,474.0116666666667
892,502.5
893,53.459999999999994
894,49.15400000000001
895,45.815000000000005
896,751.0206896551725
897,60.29
898,46.32
899,893.8900000000003
900,45.04750000000001
901,408.3084146341467
902,229.40422535211263
903,50.74
904,27.346744186046504
905,40.06799999999996
906,46.80065217391304
907,62.63846153846154
908,694.68
909,51.58633928571427
910,562.7528000000002
911,371.02172413793096
912,34.91
913,367.6
914,364.38
915,35.28
916,53.48
917,658.4764227115668
918,100.22
919,72.46
920,89.48800000000001
921,1009.7926848249023
922,476.188
923,62.974000000000004
924,52.36
925,44.32
926,597.89
927,54.15
928,34.61000000000001
929,222.62
930,241.685
931,923.5
932,397.86
933,30.990000000000002
934,32.930000000000014
935,215.61999999999998
936,672.952
937,32.90171052631583
938,30.70148148148147
939,64.14403225806457
940,239.13350877192994
941,42.517999999999994
942,907.6067857142858
943,870.476
944,52.17000000000001
945,38.86
946,748.9229999999999
947,881.291126760563
948,56.276666666666664
949,234.91
950,331.08
951,407.2463461538463
952,1174.61
953,171.85
954,140.2806896551724
955,34.01149999999999
956,75.18214285714285
957,53.627500000000005
958,35.15
959,688.1515
960,600.3391111111115
961,303.38
962,41.68
963,484.39
964,27.240000000000002
965,34.40999999999999
966,607.7049999999999
967,82.82
968,47.13
969,39.594454545454546
970,946.073655913979
971,220.6975
972,39.09949152542375
973,53.64
974,67.62
975,512.435
976,261.04
977,25.1
978,423.3999999999999
979,994.1619999999999
980,39.75875000000001
981,37.32999999999999
982,72.93
983,54.84
984,390.18
985,39.62
986,65.42508928571407
987,67.82166666666667
988,30.67
989,45.26
990,34.065847457627136
991,908.0657957957925
992,32.09
993,74.13625
994,51.17
995,41.616
996,74.44715909090904
997,92.31225806451613
998,180.38857142857142
999,52.573750000000004
1000,79.48
1001,458.06428571428575
1002,29.5
1003,33.382
1004,430.14571428571435
1005,827.7116666666666
1006,620.6418143459915
1007,404.63090909090903
1008,33.84000000000002
1009,272.21750000000003
1010,33.33
1011,39.74857142857143
1012,62.52267379679153
1013,322.67333333333335
1014,87.54581395348838
1015,775.2476190476192
1016,63.379999999999995
1017,847.72
1018,1003.4102211302218
1019,47.4
1020,41.87042857142859
1021,77.85285714285715
1022,272.67588235294124
1023,976.5817647058818
1024,51.67
1025,61.96
1026,90.49
1027,273.75
1028,72.13
1029,51.004999999999995
1030,224.642
1031,51.03129032258063
1032,1003.4102211302218
1033,84.90750000000001
1034,71.64
1035,627.68
1036,333.28950000000003
1037,51.46
1038,151.94365079365082
1039,38.15
1040,29.042307692307695
1041,476.40946153846176
1042,30.41636363636364
1043,51.15388059701493
1044,38.475
1045,35.25666666666666
1046,67.82
1047,402.332
1048,432.9666666666667
1049,803.36
1050,277.14
1051,33.38
1052,601.87
1053,243.67
1054,47.67147540983605
1055,217.04727272727268
1056,54.89
1057,236.82
1058,844.5576129032254
1059,74.34
1060,438.8725
1061,62.629999999999995
1062,32.954
1063,217.22
1064,253.0
1065,851.62
1066,40.193636363636365
1067,233.72
1068,411.1344117647058
1069,546.8017189835582
1070,48.82571428571429
1071,27.54405405405405
1072,45.71
1073,801.5
1074,31.543684210526322
1075,410.03
1076,40.21
1077,58.36725000000003
1078,44.83
1079,475.98750000000007
1080,440.77
1081,302.56000000000006
1082,32.14142857142858
1083,222.86944444444447
1084,264.19
1085,58.05373134328355
1086,71.37
1087,327.2728888888889
1088,57.87034482758624
1089,72.65999999999998
1090,35.49
1091,447.96
1092,612.44
1093,32.355846153846166
1094,68.02
1095,56.199999999999996
1096,44.5525
1097,348.87
1098,30.09
1099,456.25
1100,41.63
1101,278.99
1102,63.21
1103,77.5576
1104,995.4345918367326
1105,313.02375000000006
1106,967.3506832298136
1107,351.11600000000004
1108,36.059999999999995
1109,31.97152777777781
1110,89.07743589743593
1111,46.83714285714285
1112,96.17
1113,45.754
1114,45.56
1115,40.44944444444444
1116,66.32777777777777
1117,428.93
1118,62.35
1119,46.49
1120,45.36
1121,40.25
1122,930.84
1123,732.4793333333338
1124,1066.7130000000002
1125,511.4029729729727
1126,219.26058823529414
1127,31.591538461538466
1128,498.18266666666665
1129,500.47
1130,404.67111111111114
1131,265.23
1132,41.31
1133,61.6193333333333
1134,29.5
1135,171.52
1136,53.05301886792448
1137,350.76
1138,242.05
1139,46.67
1140,849.8016666666666
1141,34.4075
1142,45.9
1143,33.38081081081081
1144,84.77
1145,206.9033333333333
1146,459.2968571428573
1147,37.16
1148,32.70399999999999
1149,823.9928571428574
1150,50.0
1151,58.14
1152,277.7844999999999
1153,45.62
1154,38.05055555555555
1155,52.451875
1156,331.824
1157,306.8133333333333
1158,56.76
1159,67.4
1160,97.92
1161,390.5
1162,31.32
1163,75.25999999999999
1164,741.5210000000001
1165,60.3
1166,38.87
1167,388.55800000000005
1168,501.97
1169,43.43
1170,55.48666666666666
1171,44.6
1172,949.0388888888889
1173,335.47166666666664
1174,34.38978609625666
1175,464.7455555555557
1176,32.36
1177,1006.3110937500004
1178,251.30411764705877
1179,149.21400000000003
1180,51.31
1181,61.71736842105265
1182,98.57
1183,100.22000000000001
1184,418.63
1185,376.71
1186,298.51
1187,32.3
1188,491.46826086956526
1189,38.96666666666666
1190,87.30342465753421
1191,44.97418604651161
1192,500.29687500000006
1193,54.86466666666666
1194,74.98387096774194
1195,392.6713043478259
1196,28.14
1197,279.1166666666666
1198,40.739999999999995
1199,242.1244444444445
1200,49.560857142857145
1201,619.71
1202,997.1805128205128
1203,67.75
1204,893.9766666666666
1205,629.9066666666666
1206,335.87
1207,30.946249999999996
1208,43.93
1209,921.3818562874256
1210,44.681904761904754
1211,34.403103448275864
1212,543.5920512820512
1213,40.51
1214,68.59837837837838
1215,57.37642857142857
1216,93.08999999999999
1217,1075.907971014493
1218,93.42
1219,29.165522388059692
1220,358.46
1221,33.930133333333345
1222,53.50426605504585
1223,42.14666666666667
1224,171.52
1225,315.06
1226,29.230769230769223
1227,87.46
1228,304.47
1229,98.494
1230,745.9810526315789
1231,962.7677466666626
1232,55.48666666666666
1233,33.260000000000005
1234,419.9312000000001
1235,30.86
1236,50.75
1237,86.35
1238,962.7677466666626
1239,33.38
1240,656.7
1241,208.64
1242,366.11
1243,332.8546341463414
1244,1228.040909090909
1245,65.9425
1246,43.64
1247,40.84
1248,452.52102189780993
1249,58.989999999999995
1250,284.98745635910285
1251,58.37
1252,362.65333333333336
1253,68.5
1254,66.855
1255,583.9108333333332
1256,74.95
1257,678.53
1258,467.3806666666668
1259,318.18
1260,68.64
1261,636.0484615384614
1262,224.16382978723414
1263,235.84703703703707
1264,399.4778947368421
1265,474.07
1266,573.611
1267,983.35
1268,36.27
1269,60.15
1270,35.17
1271,72.72305555555559
1272,53.41
1273,45.61999999999998
1274,73.46
1275,73.44
1276,48.21
1277,363.6566666666666
1278,46.668000000000006
1279,61.69575000000002
1280,45.87
1281,157.08739130434776
1282,430.9125
1283,36.208000000000006
1284,36.41934959349592
1285,45.87
1286,60.760000000000005
1287,745.445849056604
1288,34.7
1289,341.395
1290,425.1208333333332
1291,357.094
1292,40.15703703703704
1293,53.034918032786805
1294,52.62
1295,45.45016042780754
1296,301.0
1297,448.9
1298,589.05
1299,223.17
1300,486.87375000000003
1301,67.21
1302,255.16
1303,626.93
1304,100.27620689655168
1305,50.0
1306,402.08
1307,647.56
1308,84.18
1309,88.03307692307693
1310,25.617894736842107
1311,50.7
1312,1206.6390697674417
1313,45.01
1314,52.52363636363636
1315,32.74531914893618
1316,39.53
1317,40.69
1318,635.405
1319,964.1226612903243
1320,69.13
1321,66.195
1322,93.0212328767122
1323,378.3575
1324,55.73
1325,70.92
1326,487.2200000000001
1327,46.84
1328,80.77882352941177
1329,310.73699999999997
1330,708.0978787878788
1331,277.40000000000003
1332,33.07941176470593
1333,54.87166666666667
1334,592.7266666666667
1335,639.2504999999995
1336,70.67
1337,38.355000000000004
1338,778.4489705882355
1339,292.17
1340,447.96
1341,433.53
1342,79.73
1343,54.0
1344,430.19263157894744
1345,182.17477611940296
1346,591.3513725490196
1347,81.51
1348,47.29
1349,55.04
1350,51.590000000000025
1351,354.86
1352,35.93886363636364
1353,34.65333333333333
1354,509.29
1355,603.12
1356,30.11375
1357,38.203061224489836
1358,520.337
1359,58.512075471698125
1360,339.06
1361,74.76
1362,794.612
1363,424.3821276595742
1364,40.477777777777774
1365,768.4438000000005
1366,32.04267326732675
1367,489.572
1368,309.85404761904766
1369,85.96
1370,432.19
1371,45.30173913043478
1372,51.36484848484849
1373,46.196666666666665
1374,33.6
1375,47.58
1376,826.1233333333333
1377,41.69
1378,64.96
1379,33.26
1380,632.4499999999999
1381,34.01999999999999
1382,518.12
1383,41.4
1384,30.97
1385,45.08800000000003
1386,36.25
1387,62.55000000000001
1388,92.94000000000004
1389,101.538
1390,73.05
1391,226.425
1392,53.59750000000001
1393,40.94000000000001
1394,230.7866666666667
1395,35.26594594594596
1396,983.35
1397,52.24981481481483
1398,457.28749999999997
1399,47.60999999999999
1400,60.35
1401,871.1259844559581
1402,39.23
1403,251.12171875000004
1404,69.70666666666666
1405,73.34
1406,32.28105263157894
1407,77.54
1408,1011.24
1409,670.0
1410,420.99
1411,62.65999999999998
1412,28.155490196078382
1413,286.2794495412842
1414,33.33
1415,34.35777777777776
1416,79.9
1417,64.78
1418,51.36575000000001
1419,213.23666666666665
1420,571.58
1421,344.62
1422,44.06
1423,239.51931034482755
1424,84.31
1425,45.89
1426,97.80546341463388
1427,580.9473684210526
1428,379.86999999999995
1429,44.977096774193555
1430,31.36
1431,70.4016666666667
1432,369.99
1433,93.24920000000003
1434,28.703333333333337
1435,385.01
1436,218.98972972972976
1437,45.499365079365035
1438,939.0944000000003
1439,37.93099999999998
1440,56.63723404255319
1441,775.42
1442,40.43
1443,67.62
1444,88.54
1445,246.69630769230767
1446,30.579999999999988
1447,422.7
1448,91.24
1449,401.05
1450,498.0
1451,63.34
1452,624.8408333333333
1453,411.98055555555555
1454,67.21
1455,915.918
1456,34.65
1457,659.3766666666667
1458,282.76
1459,40.54
1460,29.992
1461,260.16818181818184
1462,74.94350000000011
1463,933.2987769784181
1464,471.76
1465,472.052
1466,41.74520833333334
1467,47.51
1468,52.44612903225805
1469,33.39461538461538
1470,72.71
1471,54.208592964824085
1472,41.7
1473,104.89941176470587
1474,355.67
1475,53.63
1476,512.82
1477,33.449999999999996
1478,59.852
1479,481.45
1480,1183.27
1481,536.23
1482,53.48
1483,75.45000000000002
1484,552.7755555555555
1485,96.33999999999999
1486,1230.9
1487,324.39
1488,456.2
1489,569.7054830287212
1490,32.35
1491,32.772272727272714
1492,36.95789915966388
1493,32.08281795511251
1494,381.67
1495,73.34
1496,60.213513513513476
1497,30.234210526315785
1498,66.7
1499,586.4
1500,221.69
1501,38.858014705882354
1502,332.64
1503,230.82
1504,331.89
1505,39.98239999999999
1506,461.4751724137932
1507,34.61
1508,641.8
1509,55.19
1510,1171.9995238095241
1511,69.21
1512,70.8
1513,210.7033333333333
1514,57.431250000000006
1515,593.2900000000001
1516,634.5450000000001
1517,38.48
1518,436.25375
1519,560.828
1520,55.4011111111111
1521,41.71
1522,431.1606451612903
1523,621.0257142857145
1524,32.38
1525,160.66183098591543
1526,80.89
1527,33.8777622377622
1528,44.89
1529,39.52
1530,521.87
1531,72.72
1532,1105.9242857142858
1533,38.2525
1534,205.72
1535,344.06
1536,391.86
1537,284.20949999999993
1538,92.41166666666669
1539,398.17
1540,70.2
1541,459.91
1542,54.44
1543,53.63
1544,35.36
1545,34.08
1546,78.65999999999998
1547,356.6109090909091
1548,68.41799999999999
1549,64.25
1550,54.11
1551,66.9674074074074
1552,33.56419512195119
1553,28.393846153846162
1554,421.7
1555,32.52
1556,942.8621428571425
1557,695.7309523809523
1558,51.25733333333333
1559,57.419999999999995
1560,340.41
1561,258.85
1562,74.01
1563,65.95
1564,37.730000000000004
1565,35.72
1566,73.54878048780485
1567,93.353
1568,27.860476190476202
1569,222.5233333333333
1570,35.104285714285716
1571,40.051249999999996
1572,415.29
1573,59.93
1574,33.04
1575,361.29799999999994
1576,28.556250000000006
1577,48.64
1578,60.04615384615383
1579,74.76
1580,91.5775
1581,229.40422535211263
1582,95.96
1583,142.208
1584,265.49875
1585,964.14
1586,314.57
1587,413.655
1588,1025.9650000000001
1589,108.35
1590,75.62
1591,100.98
1592,32.55452380952381
1593,45.16799999999999
1594,73.19
1595,34.68
1596,55.66
1597,49.197599999999994
1598,216.11
1599,30.030416666666664
1600,82.30744680851062
1601,45.62999999999999
1602,44.68666666666667
1603,38.96
1604,55.005849056603815
1605,60.7
1606,435.7940476190476
1607,522.8980952380952
1608,33.6
1609,41.37
1610,29.38666666666667
1611,26.904374999999987
1612,298.225
1613,941.7427999999989
1614,39.505999999999986
1615,500.31
1616,383.15636363636366
1617,465.2571428571428
1618,234.46
1619,30.716666666666672
1620,34.87550000000001
1621,48.209999999999994
1622,33.60000000000001
1623,369.82
1624,307.99625000000003
1625,654.8216216216217
1626,365.39
1627,41.39
1628,876.5752
1629,35.03999999999999
1630,46.76479452054797
1631,74.74419753086417
1632,225.59333333333328
1633,208.07681818181817
1634,54.61
1635,37.02
1636,46.49
1637,54.52
1638,61.61
1639,36.285
1640,47.55281690140842
1641,32.470000000000006
1642,476.188
1643,366.74555555555554
1644,45.516206896551715
1645,33.17499999999999
1646,40.53
1647,65.96851851851854
1648,285.038
1649,719.6149999999999
1650,217.87545454545455
1651,277.795
1652,36.099999999999994
1653,143.72
1654,34.8
1655,42.709999999999994
1656,953.4563775510201
1657,881.0366666666667
1658,34.019999999999996
1659,93.86999999999999
1660,33.290153846153814
1661,80.86
1662,58.47
1663,43.81
1664,91.52227272727272
1665,55.4
1666,42.526666666666664
1667,39.68
1668,73.62
1669,436.71333333333337
1670,291.29
1671,67.84
1672,28.11
1673,599.614645669291
